48,6333481939291;22,2900205850601
48,6336530811223;22,2895967960358
48,6338409758006;22,2894036769867
48,6345039193585;22,2889584302902
48,6350675917881;22,2886312007904
48,6353015671734;22,2883951663971
48,635560356866;22,288019657135
48,6357163390532;22,287665605545
48,6358900459214;22,2872042655945
48,6360212119357;22,2868502140045
48,6363686229745;22,2861957550049
48,6367762961426;22,285863161087
48,6375703631163;22,28531062603
48,6384317698507;22,2847098112106
48,6395873788271;22,283336520195
48,6406259863911;22,2818505764008
48,6406933356313;22,2816038131714
48,6406897909367;22,2813946008682
48,6406259863911;22,2811371088028
48,6402112548774;22,2807723283768
48,6395696549629;22,2802895307541
48,638761440141;22,2796565294266
48,6384246801434;22,279372215271
48,6381375461593;22,279007434845
48,6377653330066;22,2784924507141
48,6369996287423;22,2773712873459
48,6366876718211;22,2768133878708
48,6361133824445;22,2758799791336
48,6354220995241;22,2768777608871
48,6343656591215;22,2785621881485
48,6338161595625;22,2794795036316
48,6336105388339;22,279726266861
48,6331886591983;22,2791039943695
48,6328660429791;22,2786211967468
48,6326639636372;22,2784066200256
48,6324193401931;22,2782027721405
48,6322420760867;22,278111577034
48,6319194538148;22,2779130935669
48,6314940146982;22,2777360677719
48,6311288432622;22,277575135231
48,6309161208192;22,2774946689606
48,6305509452008;22,2774624824524
48,6301184036707;22,2774195671082
48,6296681310898;22,2774302959442
48,6290795797684;22,2774571180344
48,6287923925955;22,2775536775589
48,6286789354842;22,2766041755676
48,6283988371484;22,2743618488312
48,6279095477179;22,274506688118
48,6273635234769;22,2747105360031
48,6271472395142;22,2748285531998
48,6267430342135;22,2750860452652
48,6265409303491;22,2752630710602
48,6260764429616;22,27559030056
48,6257715099857;22,2758853435516
48,6255800395011;22,2761535644531
48,6250481732322;22,2769689559937
48,6239986073511;22,2787070274353
48,6227752682208;22,2807079553604
48,6228781007675;22,2808367013931
48,6233390716777;22,2814643383026
48,6238532265722;22,2820973396301
48,6244879347007;22,282966375351
48,6250091694852;22,2836047410965
48,6251155432696;22,2838354110718
48,6250481732322;22,2841304540634
48,6248212419182;22,2847205400467
48,624661680227;22,284961938858
48,6244418388485;22,2851228713989
48,623640473458;22,2857451438904
48,6219703303588;22,2869789600372
48,6215270771568;22,287118434906
48,621225662756;22,2872203588486
48,6210483593265;22,2872364521027
48,620849778746;22,2874242067337
48,6207682186384;22,2877085208893
48,6205660908473;22,288019657135
48,618374548098;22,2893661260605
48,6143139140482;22,2918713092804
48,614186238162;22,2920215129852
48,6133173242496;22,2929978370667
48,6119624980286;22,2946554422379
48,6108310838786;22,2967368364334
48,6098663470867;22,2984427213669
48,6095719568218;22,2987431287766
48,6093272214396;22,298828959465
48,6091498762186;22,2989416122437
48,6089157795732;22,2992527484894
48,6088590287079;22,2996121644974
48,6089086857186;22,2997891902924
48,6091747045871;22,2999715805054
48,6095010191519;22,3001646995544
48,6097493005604;22,3002773523331
48,6096925506318;22,3001217842102
48,6094584565022;22,2996282577515
48,6092456427153;22,2992044687271
48,6091427823968;22,2989630699158
