48,6133918031709;22,2929549217224
48,6132605783311;22,293062210083
48,6126576490078;22,2937649488449
48,6119660447415;22,2946554422379
48,6118454563611;22,2948807477951
48,6106324631047;22,2970694303513
48,6099124562499;22,2983729839325
48,6096854568863;22,2986572980881
48,6091392354856;22,2989898920059
48,609756394297;22,3002880811691
48,6101820166688;22,3009479045868
48,6114978764768;22,3017418384552
48,6127782354484;22,3025625944138
48,6128810883614;22,3026752471924
48,6129271947716;22,3028093576431
48,6142819951069;22,3017364740372
48,6154700754286;22,3007869720459
48,615888556764;22,3004865646362
48,6170801456328;22,2995799779892
48,6179880039883;22,2987914085388
48,6182114197522;22,2986036539078
48,6186440633406;22,2979867458344
48,6189419469345;22,2973537445068
48,61814049422;22,2965222597122
48,6174631503676;22,2958946228027
48,6167964365485;22,2952079772949
48,6164737155267;22,2949236631393
48,6149983931549;22,2940278053284
48,6137074507131;22,2932499647141
48,6133811633318;22,2929334640503
48,6132534850868;22,2930407524109
48,612888181658;22,2927296161652
48,6117745218852;22,2920215129852
48,6098344253337;22,2908627986908
48,6091215009255;22,2903853654861
48,6074544244668;22,2893768548965
48,6066350539507;22,2888833284378
48,6061987603298;22,2885829210281
48,6053580863832;22,2881001234055
48,6050423866455;22,2878694534302
48,6043081110836;22,2874510288239
48,6039143647185;22,2872310876846
48,6036412235448;22,2868877649307
48,6034603110451;22,2865229845047
48,6032793978975;22,2865498065948
48,6029494957834;22,2866356372833
48,6022080949978;22,2862064838409
48,6014276613611;22,2857236862183
48,5997603309202;22,2846937179565
48,5974437145088;22,2832721471787
48,5949637884007;22,2817754745483
48,5939987484867;22,2811639308929
48,5929024123958;22,2804826498032
48,5921395755146;22,2799998521805
48,5916570308894;22,2796243429184
48,5910680363515;22,2789055109024
48,5903477505669;22,2778755426407
48,5898580922991;22,2772800922394
48,5894393952344;22,2769367694855
48,5887013445034;22,2764700651169
48,5882187670433;22,2761535644531
48,5881194122883;22,2760194540024
48,5877397333891;22,2756224870682
48,5868739128935;22,2748285531998
48,5864480940933;22,2745388746262
48,5860648541055;22,2743457555771
48,5853586913317;22,2742438316345
48,5850464151999;22,2742491960526
48,5847909151114;22,2742760181427
48,584251521794;22,2743672132492
48,5836801844363;22,2744852304459
48,5831230355757;22,2745925188065
48,5825871732342;22,274694442749
48,5820477563976;22,2746998071671
48,5814941383952;22,2746676206589
48,5810150409988;22,2745656967163
48,5804862541562;22,274324297905
48,5803797863376;22,2727739810944
48,5803301012789;22,2715133428574
48,5803336502133;22,2690564393997
